id	title	author	author_norm	GND	date	series	genre	publisher	license	tokenCount				
k00300000199	Das Plasma-Ungeheuer	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33888				
k00300000200	Nur ein Greenhorn	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34456				
k00300000201	Die Geisterflotte	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33874				
k00300000202	Der Götze von Passa	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	35301				
k00300000203	Das blaue System	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	30671				
k00300000204	Die Wüste des Todes	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33532				
k00300000205	Der Blockadering um Lepso	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33625				
k00300000206	Auf den Spuren der Antis	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32865				
k00300000207	Unter falscher Flagge	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	35184				
k00300000208	Der Mann mit den zwei Gesichtern	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32716				
k00300000209	Die Wunderblume von Utik	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34114				
k00300000210	Rufer aus der Ewigkeit	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	31167				
k00300000211	Der Imperator und das Ungeheuer	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34118				
k00300000212	Duell unter der Doppelsonne	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32668				
k00300000213	Die gestohlene Raumflotte	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32964				
k00300000214	Der Robot-Sergeant	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34750				
k00300000215	Saat des Verderbens	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33937				
k00300000216	Der Planet Mechanica	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32229				
k00300000217	Das Erbe der Echsen	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	31465				
k00300000218	Der Tod des Lordadmirals	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32889				
k00300000219	Saboteure in A-1	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33796				
k00300000220	Das Psycho-Duell	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	35244				
k00300000221	Retter des Imperiums	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33427				
k00300000222	Die Schatten greifen an	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33564				
k00300000223	Zwischen den Milchstraßen	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33757				
k00300000224	Mörder aus dem Hyperraum	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33385				
k00300000225	Atombrand auf Mechanica	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	31754				
k00300000226	Freiwillige für Frago	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32729				
k00300000227	Das Versteck in der Zukunft	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33653				
k00300000228	Die Macht der Unheimlichen	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32955				
k00300000229	Roboter, Bomben und Mutanten	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34219				
k00300000230	Die Kanonen von Everblack	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32871				
k00300000231	Wächter in der Einsamkeit	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	33506				
k00300000232	Bestien der Unterwelt	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34944				
k00300000233	Sturm auf die Galaxis	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	31505				
k00300000234	Risiko unendlich groß	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	30340				
k00300000235	Die Laurins kommen!	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34232				
k00300000236	Ein Toter soll nicht sterben	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32256				
k00300000237	Station der Unsichtbaren	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34032				
k00300000238	Agenten der Vernichtung	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	28759				
k00300000239	Für Menschen verboten	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34567				
k00300000240	Roboter lassen bitten ...	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32270				
k00300000241	Armee der Gespenster	Darlton Clark	Clark, Darlton	119077752	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32460				
k00300000242	Hinter der Zeitmauer	Mahr Kurt	Kurt, Mahr	123137179	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	35145				
k00300000243	Amoklauf der Maschinen	Voltz William	William, Voltz	106915185	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	34308				
k00300000244	Sprung in den Interkosmos	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	30201				
k00300000245	Kampf um die Hundertsonnenwelt	Brand Kurt	Kurt, Brand	119389169	1963	Perry Rhodan	scifi	Pabel-Moewig	restricted	32622				
k00300000246	Die Spezialisten der USO	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31065				
k00300000247	Signale der Ewigkeit	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35051				
k00300000248	Größer als die Sonne	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31387				
k00300000249	Eine Handvoll Leben	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33494				
k00300000250	Der Gehetzte von Aralon	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33085				
k00300000251	Die Sklaven von Nowhere	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34461				
k00300000252	Lemy und der Krötenwolf	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34007				
k00300000253	Explorer in Not	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31984				
k00300000254	Die Geißel der Galaxis	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33680				
k00300000255	Gucky der Großwildjäger	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33241				
k00300000256	Der Spiegel des Grauens	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35066				
k00300000257	Vier von der USO	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32495				
k00300000258	Der Pakt mit dem Tod	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32876				
k00300000259	Das Zweite Imperium	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33587				
k00300000260	Im Bann des Riesenplaneten	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33868				
k00300000261	Kontaktschiff Terrania	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33045				
k00300000262	Im Labyrinth von Eysal	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	37222				
k00300000263	Spione von der Erde	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34427				
k00300000264	Die Eisfalle	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32268				
k00300000265	Die kleinen Männer von Siga	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33077				
k00300000266	Im Dschungel der Sterne	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34019				
k00300000267	Kampf der vier Mächte	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32434				
k00300000268	Das Geheimnis der heiligen Insel	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34402				
k00300000269	Unternehmen Nautilus	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32102				
k00300000270	Die Panzerbrecher	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32201				
k00300000271	Wettlauf gegen die Zeit	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32907				
k00300000272	In letzter Minute	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	30958				
k00300000273	Der Untergang des 2. Imperiums	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33188				
k00300000274	Die Todeskandidaten von Akon	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33921				
k00300000275	Notlandung auf Beauly II	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31837				
k00300000276	Der gnadenlose Gegner	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32156				
k00300000277	Gefangen in Zentral-City	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33369				
k00300000278	Drei von der galaktischen Abwehr	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35031				
k00300000279	Die Dschungel-Armee	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35237				
k00300000280	Gucky und die Blaue Garde	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33243				
k00300000281	Flammen über Badun	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35307				
k00300000282	Die Hypno-Kugel	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33123				
k00300000283	Soldaten für Kahalo	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35797				
k00300000284	Die lebenden Toten	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32637				
k00300000285	Die Expedition der Mausbiber	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34838				
k00300000286	Admiral Gecko	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34876				
k00300000287	Tschato der Löwe	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33828				
k00300000288	Die Kriegslist des Akonen	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34372				
k00300000289	Panik im Sonnensystem	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35995				
k00300000290	Die heimliche Invasion	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33120				
k00300000291	Der Sturz des Sterndiktators	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33669				
k00300000292	Planet der letzten Hoffnung	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32786				
k00300000293	Höllentanz der Riesen	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34586				
k00300000294	Die letzte Bastion	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33499				
k00300000295	Arkons Ende	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33342				
k00300000296	Die Straße nach Andromeda	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32026				
k00300000297	Sternstation im Nichts	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34834				
k00300000298	Die Retter der Crest	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32435				
k00300000299	Die Stadt der Verfemten	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35023				
k00300000300	Das Drung	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33753				
k00300000301	Der Wächter von Andromeda	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32221				
k00300000302	Die Schrecken der Hohlwelt	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33583				
k00300000303	Die 73. Eiszeit	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33003				
k00300000304	Die blauen Herrscher	Brand Kurt	Kurt, Brand	119389169	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32033				
k00300000305	Im Banne der Scheintöter	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34467				
k00300000306	Auf den Spuren der Crest	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31432				
k00300000307	Geheimwaffe Horror	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32087				
k00300000308	Die Mikro-Festung	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32855				
k00300000309	Giganten am Südpol	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31492				
k00300000310	Der Kampf um die Pyramiden	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33783				
k00300000311	Endstation des Grauens	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32205				
k00300000312	Aufbruch der Oldtimer	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32685				
k00300000313	Gefahr aus der Vergangenheit	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31440				
k00300000314	Brennpunkt Twin	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33207				
k00300000315	Teleporter Achtung!	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33943				
k00300000316	Der Tod von den Sternen	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34753				
k00300000317	Verschleppt nach Andro-Alpha	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34220				
k00300000318	Die Doppelgänger von Andromeda	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32372				
k00300000319	Die fünfte Kolonne	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31813				
k00300000320	Agenten gegen das Imperium	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32535				
k00300000321	Rendezvous im Weltall	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33587				
k00300000322	Die Parasprinter	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31620				
k00300000323	Der Duplo und sein Schatten	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34104				
k00300000324	Die Rache des Mutanten	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32339				
k00300000325	Feind aus fremder Galaxis	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33679				
k00300000326	Finale für Twin	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32903				
k00300000327	Das System der Verlorenen	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34568				
k00300000328	Die Zeitfalle	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35057				
k00300000329	Geheimsatellit Troja	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31570				
k00300000330	Wachkommando Andro-Beta	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32708				
k00300000331	Die Kaste der Weißrüssel	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34647				
k00300000332	Im Camp der Gesetzlosen	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34333				
k00300000333	Die drei Sternenbrüder	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33039				
k00300000334	Der Geleitzug ins Ungewisse	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	30972				
k00300000335	Welt unter heißer Strahlung	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33544				
k00300000336	An der Schwelle der Hölle	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	31915				
k00300000337	Fünf von der Crest	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34925				
k00300000338	Das Rätsel des Sumpfplaneten	Voltz William	William, Voltz	106915185	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34983				
k00300000339	Raumaufklärer 008	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	35068				
k00300000340	Die Kugel aus Zeit und Raum	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32725				
k00300000341	Notrufe aus dem Nichts	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	32038				
k00300000342	Kontrollstation Modul	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33859				
k00300000343	Der Herr der Androiden	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34328				
k00300000344	Unter Einsatz seines Lebens	Darlton Clark	Clark, Darlton	119077752	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	33055				
k00300000345	Der Geist der Maschine	Mahr Kurt	Kurt, Mahr	123137179	1964	Perry Rhodan	scifi	Pabel-Moewig	restricted	34820				
k00300000346	Jubiläumsband mit dem großen 10 000-Mark-Preisausschreiben	Scheer Karl-Herbert	Karl-Herbert, Scheer	107368099	1965	Perry Rhodan	scifi	Pabel-Moewig	restricted	31632				
k00300000347	Die Armee der Biospalter	Voltz William	William, Voltz	106915185	1965	Perry Rhodan	scifi	Pabel-Moewig	restricted	33729				
k00300000348	Die Welt der Regenerierten	Voltz William	William, Voltz	106915185	1965	Perry Rhodan	scifi	Pabel-Moewig	restricted	32843				
k00300000349	Vorstoß in die Dunkelwelt	Ewers Horst Gehrmann	Horst Gehrmann, Ewers	349398941	1965	Perry Rhodan	scifi	Pabel-Moewig	restricted	34236				
